date,region,category,total_revenue,order_count,average_order_value
2025-01-13,West,Clothing,1421085.2,24,59211.88
2025-01-13,West,Electronics,1921673.66,31,61989.47
2025-01-13,West,Grocery,1721881.85,31,55544.58
2025-01-13,West,Home & Kitchen,1449290.03,27,53677.41
2025-01-13,West,Sports,1083411.91,27,40126.37
2025-01-13,West,Toys,1612454.96,31,52014.68
2025-01-14,Central,Beauty,1048217.34,23,45574.67
2025-01-14,Central,Books,1489277.27,27,55158.42
2025-01-14,Central,Clothing,1030306.87,25,41212.27
2025-01-14,Central,Electronics,1280743.36,26,49259.36
2025-01-14,Central,Grocery,2458001.47,33,74484.89
2025-01-14,Central,Home & Kitchen,1535911.09,31,49545.52
2025-01-14,Central,Sports,1635396.83,30,54513.23
2025-01-14,Central,Toys,1099421.39,29,37911.08
2025-01-14,East,Beauty,1773306.39,34,52156.07
2025-01-14,East,Books,1005919.82,22,45723.63
2025-01-14,East,Clothing,1639500.57,25,65580.02
2025-01-14,East,Electronics,1513433.27,27,56053.08
2025-01-14,East,Grocery,1496720.93,26,57566.19
2025-01-14,East,Home & Kitchen,1386640.67,23,60288.72
2025-01-14,East,Sports,1100274.38,27,40750.9
2025-01-14,East,Toys,2115934.18,29,72963.25
2025-01-14,North,Beauty,1955244.72,36,54312.35
2025-01-14,North,Books,1712277.28,29,59044.04
2025-01-14,North,Clothing,1607586.07,33,48714.73
2025-01-14,North,Electronics,1453662.99,26,55910.12
2025-01-14,North,Grocery,2012355.37,31,64914.69
2025-01-14,North,Home & Kitchen,1757963.65,36,48832.32
2025-01-14,North,Sports,1455459.05,29,50188.24
2025-01-14,North,Toys,1306193.72,29,45041.16
2025-01-14,South,Beauty,2224750.46,30,74158.35
2025-01-14,South,Books,815748.31,20,40787.42
2025-01-14,South,Clothing,1445950.7,29,49860.37
2025-01-14,South,Electronics,1359404.14,20,67970.21
2025-01-14,South,Grocery,1303041.57,22,59229.16
2025-01-14,South,Home & Kitchen,1703545.25,33,51622.58
2025-01-14,South,Sports,1318483.96,22,59931.09
2025-01-14,South,Toys,1662160.91,27,61561.52
2025-01-14,West,Beauty,1271383.24,28,45406.54
2025-01-14,West,Books,1197683.39,27,44358.64
2025-01-14,West,Clothing,1063901.1,24,44329.21
2025-01-14,West,Electronics,1445666.7,29,49850.58
2025-01-14,West,Grocery,1242539.56,28,44376.41
2025-01-14,West,Home & Kitchen,1021938.96,32,31935.59
2025-01-14,West,Sports,1181906.73,23,51387.25
2025-01-14,West,Toys,1504504.08,33,45591.03
2025-01-15,Central,Beauty,1532586.91,29,52847.82
2025-01-15,Central,Books,1167441.58,30,38914.72
2025-01-15,Central,Clothing,1064776.24,25,42591.05
2025-01-15,Central,Electronics,1439523.94,30,47984.13
2025-01-15,Central,Grocery,2434139.47,38,64056.3
2025-01-15,Central,Home & Kitchen,1813945.03,39,46511.41
2025-01-15,Central,Sports,1251301.8,29,43148.34
2025-01-15,Central,Toys,1183537.17,29,40811.63
2025-01-15,East,Beauty,1527326.42,27,56567.65
2025-01-15,East,Books,1635926.13,25,65437.05
2025-01-15,East,Clothing,1265698.62,24,52737.44
2025-01-15,East,Electronics,1741378.23,32,54418.07
2025-01-15,East,Grocery,2072170.99,40,51804.27
2025-01-15,East,Home & Kitchen,1938706.78,33,58748.69
2025-01-15,East,Sports,2394959.7,38,63025.26
2025-01-15,East,Toys,2659869.11,36,73885.25
2025-01-15,North,Beauty,1194065.39,34,35119.57
2025-01-15,North,Books,1042179.83,24,43424.16
2025-01-15,North,Clothing,2166106.64,35,61888.76
2025-01-15,North,Electronics,1513129.27,30,50437.64
2025-01-15,North,Grocery,1808673.88,32,56521.06
2025-01-15,North,Home & Kitchen,1654568.48,27,61280.31
2025-01-15,North,Sports,1204577.39,22,54753.52
2025-01-15,North,Toys,1889147.03,36,52476.31
2025-01-15,South,Beauty,1245002.17,26,47884.7
2025-01-15,South,Books,1464500.89,21,69738.14
2025-01-15,South,Clothing,622021.59,19,32737.98
2025-01-15,South,Electronics,1057645.55,25,42305.82
2025-01-15,South,Grocery,1691009.39,26,65038.82
2025-01-15,South,Home & Kitchen,1183265.5,23,51446.33
2025-01-15,South,Sports,1140133.92,27,42227.18
2025-01-15,South,Toys,1343467.04,27,49758.04
2025-01-15,West,Beauty,1677422.04,27,62126.74
2025-01-15,West,Books,1611897.22,26,61996.05
2025-01-15,West,Clothing,1136708.69,26,43719.56
2025-01-15,West,Electronics,1086312.68,24,45263.03
2025-01-15,West,Grocery,1986691.29,32,62084.1
2025-01-15,West,Home & Kitchen,1532559.79,25,61302.39
2025-01-15,West,Sports,1898642.05,33,57534.61
2025-01-15,West,Toys,1191504.57,29,41086.36
2025-01-16,Central,Beauty,1817846.86,34,53466.08
2025-01-16,Central,Books,1298164.34,24,54090.18
2025-01-16,Central,Clothing,1878365.7,33,56920.17
2025-01-16,Central,Electronics,1734665.81,28,61952.35
2025-01-16,Central,Grocery,1429993.66,35,40856.96
2025-01-16,Central,Home & Kitchen,1528891.47,25,61155.66
2025-01-16,Central,Sports,1091196.14,22,49599.82
2025-01-16,Central,Toys,1519546.73,33,46046.87
2025-01-16,East,Beauty,1872534.88,30,62417.83
2025-01-16,East,Books,1905967.95,31,61482.84
2025-01-16,East,Clothing,1310789.29,27,48547.75
2025-01-16,East,Electronics,1570725.81,29,54162.96
2025-01-16,East,Grocery,1051460.44,23,45715.67
2025-01-16,East,Home & Kitchen,1312402.69,32,41012.58
2025-01-16,East,Sports,1222314.22,29,42148.77
2025-01-16,East,Toys,2269685.71,42,54040.14
2025-01-16,North,Beauty,1320086.55,27,48892.09
2025-01-16,North,Books,1570981.25,31,50676.81
2025-01-16,North,Clothing,1064983.3,28,38035.12
2025-01-16,North,Electronics,1430869.27,20,71543.46
2025-01-16,North,Grocery,1715251.16,32,53601.6
2025-01-16,North,Home & Kitchen,1333160.95,27,49376.33
2025-01-16,North,Sports,1039827.24,23,45209.88
2025-01-16,North,Toys,2080255.54,34,61183.99
2025-01-16,South,Beauty,2272573.66,44,51649.4
2025-01-16,South,Books,1920146.68,28,68576.67
2025-01-16,South,Clothing,1453831.71,32,45432.24
2025-01-16,South,Electronics,2517817.79,37,68049.13
2025-01-16,South,Grocery,1424628.93,30,47487.63
2025-01-16,South,Home & Kitchen,1808847.95,34,53201.41
2025-01-16,South,Sports,1960859.94,41,47825.85
2025-01-16,South,Toys,1660073.41,30,55335.78
2025-01-16,West,Beauty,1420559.78,30,47351.99
2025-01-16,West,Books,1344369.23,26,51706.51
2025-01-16,West,Clothing,1683485.63,25,67339.43
2025-01-16,West,Electronics,1377686.63,28,49203.09
2025-01-16,West,Grocery,1898607.35,32,59331.48
2025-01-16,West,Home & Kitchen,2286686.94,32,71458.97
2025-01-16,West,Sports,1563066.55,32,48845.83
2025-01-16,West,Toys,1595448.75,33,48346.93
2025-01-17,Central,Beauty,1713321.72,33,51918.84
2025-01-17,Central,Books,1761263.77,39,45160.61
2025-01-17,Central,Clothing,1078839.74,24,44951.66
2025-01-17,Central,Electronics,2059103.59,32,64346.99
2025-01-17,Central,Grocery,1394293.8,31,44977.22
2025-01-17,Central,Home & Kitchen,1398488.88,29,48223.75
2025-01-17,Central,Sports,2315481.9,45,51455.15
2025-01-17,Central,Toys,1857651.21,37,50206.79
2025-01-17,East,Beauty,2203078.14,32,68846.19
2025-01-17,East,Books,1879534.61,32,58735.46
2025-01-17,East,Clothing,1567111.72,29,54038.34
2025-01-17,East,Electronics,1204644.37,31,38859.5
2025-01-17,East,Grocery,1634514.96,28,58375.53
2025-01-17,East,Home & Kitchen,947108.7,22,43050.4
2025-01-17,East,Sports,1805824.89,28,64493.75
2025-01-17,East,Toys,1602042.33,24,66751.76
2025-01-17,North,Beauty,1613757.17,24,67239.88
2025-01-17,North,Books,1340291.72,26,51549.68
2025-01-17,North,Clothing,1162591.99,25,46503.68
2025-01-17,North,Electronics,1144297.87,17,67311.64
2025-01-17,North,Grocery,1389889.95,28,49638.93
2025-01-17,North,Home & Kitchen,1728946.24,33,52392.31
2025-01-17,North,Sports,1057506.26,27,39166.9
2025-01-17,North,Toys,1625544.89,32,50798.28
2025-01-17,South,Beauty,1867211.62,30,62240.39
2025-01-17,South,Books,1257453.75,29,43360.47
2025-01-17,South,Clothing,1181667.73,32,36927.12
2025-01-17,South,Electronics,1501777.03,34,44169.91
2025-01-17,South,Grocery,1626437.39,27,60238.42
2025-01-17,South,Home & Kitchen,1975315.92,37,53386.92
2025-01-17,South,Sports,1643854.78,32,51370.46
2025-01-17,South,Toys,1904635.5,31,61439.85
2025-01-17,West,Beauty,1855952.55,35,53027.22
2025-01-17,West,Books,1509196.32,28,53899.87
2025-01-17,West,Clothing,1032504.58,25,41300.18
2025-01-17,West,Electronics,2096057.61,41,51123.36
2025-01-17,West,Grocery,2263095.79,39,58028.1
2025-01-17,West,Home & Kitchen,1726083.51,34,50767.16
2025-01-17,West,Sports,2051486.57,34,60337.84
2025-01-17,West,Toys,2530510.93,34,74426.79
2025-01-18,Central,Beauty,812517.79,18,45139.88
2025-01-18,Central,Books,2176076.41,32,68002.39
2025-01-18,Central,Clothing,1369257.71,26,52663.76
2025-01-18,Central,Electronics,1258913.86,21,59948.28
2025-01-18,Central,Grocery,953041.58,20,47652.08
2025-01-18,Central,Home & Kitchen,1072739.67,20,53636.98
2025-01-18,Central,Sports,1355177.4,25,54207.1
2025-01-18,Central,Toys,1048670.84,20,52433.54
2025-01-18,East,Beauty,1632213.11,34,48006.27
2025-01-18,East,Books,2225042.9,34,65442.44
2025-01-18,East,Clothing,1496997.8,30,49899.93
2025-01-18,East,Electronics,1360025.0,33,41212.88
2025-01-18,East,Grocery,1604839.45,35,45852.56
2025-01-18,East,Home & Kitchen,1806245.84,33,54734.72
2025-01-18,East,Sports,1033121.02,26,39735.42
2025-01-18,East,Toys,2206527.48,36,61292.43
2025-01-18,North,Beauty,1265285.42,29,43630.53
2025-01-18,North,Books,1527781.76,29,52682.13
2025-01-18,North,Clothing,1282020.35,27,47482.24
2025-01-18,North,Electronics,1721434.23,30,57381.14
2025-01-18,North,Grocery,1788787.63,34,52611.4
2025-01-18,North,Home & Kitchen,1730888.06,31,55835.1
2025-01-18,North,Sports,1783144.0,35,50946.97
2025-01-18,North,Toys,1511572.09,30,50385.74
2025-01-18,South,Beauty,1129935.75,27,41849.47
2025-01-18,South,Books,1181839.25,27,43771.82
2025-01-18,South,Clothing,1717588.02,27,63614.37
2025-01-18,South,Electronics,1660802.93,27,61511.22
2025-01-18,South,Grocery,1532304.08,22,69650.19
2025-01-18,South,Home & Kitchen,1328367.73,23,57755.12
2025-01-18,South,Sports,1803214.49,27,66785.72
2025-01-18,South,Toys,1359903.3,28,48567.98
2025-01-18,West,Beauty,1487573.39,30,49585.78
2025-01-18,West,Books,1476218.98,27,54674.78
2025-01-18,West,Clothing,1408977.05,25,56359.08
2025-01-18,West,Electronics,1297611.43,20,64880.57
2025-01-18,West,Grocery,1096683.29,24,45695.14
2025-01-18,West,Home & Kitchen,1259462.31,23,54759.23
2025-01-18,West,Sports,618682.83,22,28121.95
2025-01-18,West,Toys,1643923.72,23,71474.94
2025-01-19,Central,Beauty,1253447.49,24,52226.98
2025-01-19,Central,Books,1794389.52,28,64085.34
2025-01-19,Central,Clothing,943786.43,27,34955.05
2025-01-19,Central,Electronics,1114630.11,25,44585.2
2025-01-19,Central,Grocery,1599170.99,28,57113.25
2025-01-19,Central,Home & Kitchen,1364451.9,34,40130.94
2025-01-19,Central,Sports,1433561.88,29,49433.17
2025-01-19,Central,Toys,1868306.88,33,56615.36
2025-01-19,East,Beauty,1152903.6,23,50126.24
2025-01-19,East,Books,1412971.89,27,52332.29
2025-01-19,East,Clothing,918067.75,16,57379.23
2025-01-19,East,Electronics,1807218.64,25,72288.75
2025-01-19,East,Grocery,831147.53,20,41557.38
2025-01-19,East,Home & Kitchen,954159.15,17,56127.01
2025-01-19,East,Sports,1237893.99,19,65152.32
2025-01-19,East,Toys,881128.37,19,46375.18
2025-01-19,North,Beauty,1702074.16,29,58692.21
2025-01-19,North,Books,1277854.87,26,49148.26
2025-01-19,North,Clothing,1320158.52,28,47148.52
2025-01-19,North,Electronics,1281821.61,30,42727.39
2025-01-19,North,Grocery,1452236.41,24,60509.85
2025-01-19,North,Home & Kitchen,1563762.75,23,67989.68
2025-01-19,North,Sports,1304208.28,20,65210.41
2025-01-19,North,Toys,1665897.71,31,53738.64
2025-01-19,South,Beauty,1207923.6,20,60396.18
2025-01-19,South,Books,1189003.96,24,49541.83
2025-01-19,South,Clothing,1540521.22,30,51350.71
2025-01-19,South,Electronics,1366692.29,23,59421.4
2025-01-19,South,Grocery,1500004.93,25,60000.2
2025-01-19,South,Home & Kitchen,1672700.46,23,72726.11
2025-01-19,South,Sports,1414348.32,25,56573.93
2025-01-19,South,Toys,1433495.42,25,57339.82
2025-01-19,West,Beauty,1028357.6,22,46743.53
2025-01-19,West,Books,820010.48,19,43158.45
2025-01-19,West,Clothing,1425694.7,27,52803.51
2025-01-19,West,Electronics,1537663.61,24,64069.32
2025-01-19,West,Grocery,1072441.33,23,46627.88
2025-01-19,West,Home & Kitchen,620245.86,20,31012.29
2025-01-19,West,Sports,1625820.29,24,67742.51
2025-01-19,West,Toys,991966.73,24,41331.95
2025-01-20,Central,Beauty,2259163.16,44,51344.62
2025-01-20,Central,Books,1687319.15,31,54429.65
2025-01-20,Central,Clothing,1423991.7,32,44499.74
2025-01-20,Central,Electronics,1795559.91,31,57921.29
2025-01-20,Central,Grocery,1396399.82,32,43637.49
2025-01-20,Central,Home & Kitchen,1918068.74,34,56413.79
2025-01-20,Central,Sports,1922300.69,40,48057.52
2025-01-20,Central,Toys,1387241.95,33,42037.63
2025-01-20,East,Beauty,1638032.18,32,51188.51
2025-01-20,East,Books,1536010.94,31,49548.74
2025-01-20,East,Clothing,1441272.4,29,49699.05
2025-01-20,East,Electronics,1833075.12,31,59131.46
2025-01-20,East,Grocery,1801721.41,35,51477.75
2025-01-20,East,Home & Kitchen,1418017.86,32,44313.06
2025-01-20,East,Sports,2025743.0,36,56270.64
2025-01-20,East,Toys,2111558.72,38,55567.33
2025-01-20,North,Beauty,1231980.17,26,47383.85
2025-01-20,North,Books,925462.79,22,42066.49
2025-01-20,North,Clothing,1503585.97,27,55688.37
2025-01-20,North,Electronics,920718.32,20,46035.92
2025-01-20,North,Grocery,1779738.42,30,59324.61
2025-01-20,North,Home & Kitchen,1349420.61,23,58670.46
2025-01-20,North,Sports,1681572.79,27,62280.47
2025-01-20,North,Toys,1771316.27,31,57139.23
2025-01-20,South,Beauty,1907299.65,38,50192.1
2025-01-20,South,Books,1314456.47,32,41076.76
2025-01-20,South,Clothing,1366519.18,25,54660.77
2025-01-20,South,Electronics,2389792.31,34,70288.01
2025-01-20,South,Grocery,939535.27,19,49449.22
2025-01-20,South,Home & Kitchen,1599246.59,33,48462.02
2025-01-20,South,Sports,1399807.64,30,46660.25
2025-01-20,South,Toys,1500543.23,34,44133.62
2025-01-20,West,Beauty,1336542.31,28,47733.65
2025-01-20,West,Books,564037.73,19,29686.2
2025-01-20,West,Clothing,1455998.22,25,58239.93
2025-01-20,West,Electronics,1401113.32,26,53888.97
2025-01-20,West,Grocery,1428067.59,27,52891.39
2025-01-20,West,Home & Kitchen,1016071.08,20,50803.55
2025-01-20,West,Sports,1316734.25,24,54863.93
2025-01-20,West,Toys,984091.77,22,44731.44
2025-01-21,Central,Beauty,1596909.47,30,53230.32
2025-01-21,Central,Books,1304090.46,32,40752.83
2025-01-21,Central,Clothing,1614396.33,28,57657.01
2025-01-21,Central,Electronics,1214607.0,27,44985.44
2025-01-21,Central,Grocery,2149585.82,37,58096.91
2025-01-21,Central,Home & Kitchen,879220.13,25,35168.81
2025-01-21,Central,Sports,1899780.94,31,61283.26
2025-01-21,Central,Toys,726791.51,25,29071.66
2025-01-21,East,Beauty,1237025.86,25,49481.03
2025-01-21,East,Books,1266990.63,24,52791.28
2025-01-21,East,Clothing,1041040.26,26,40040.01
2025-01-21,East,Electronics,1524680.3,24,63528.35
2025-01-21,East,Grocery,2688520.09,35,76814.86
2025-01-21,East,Home & Kitchen,1045205.4,21,49771.69
2025-01-21,East,Sports,1877373.77,32,58667.93
2025-01-21,East,Toys,1487944.82,32,46498.28
2025-01-21,North,Beauty,1536141.83,32,48004.43
2025-01-21,North,Books,1873720.55,32,58553.77
2025-01-21,North,Clothing,1570015.02,28,56071.97
2025-01-21,North,Electronics,1715000.38,30,57166.68
2025-01-21,North,Grocery,1676992.12,32,52406.0
2025-01-21,North,Home & Kitchen,1186514.6,17,69794.98
2025-01-21,North,Sports,1434250.74,26,55163.49
2025-01-21,North,Toys,1770002.58,32,55312.58
2025-01-21,South,Beauty,1277497.65,26,49134.52
2025-01-21,South,Books,1945629.71,32,60800.93
2025-01-21,South,Clothing,1286725.65,22,58487.53
2025-01-21,South,Electronics,1284959.5,25,51398.38
2025-01-21,South,Grocery,1639218.47,37,44303.2
2025-01-21,South,Home & Kitchen,1259514.85,27,46648.7
2025-01-21,South,Sports,1760449.73,36,48901.38
2025-01-21,South,Toys,1342976.06,27,49739.85
2025-01-21,West,Beauty,1637465.52,28,58480.91
2025-01-21,West,Books,1932235.34,30,64407.84
2025-01-21,West,Clothing,1455868.32,30,48528.94
2025-01-21,West,Electronics,981360.32,20,49068.02
2025-01-21,West,Grocery,1239336.34,27,45901.35
2025-01-21,West,Home & Kitchen,1378219.45,21,65629.5
2025-01-21,West,Sports,939093.8,22,42686.08
2025-01-21,West,Toys,1096187.2,31,35360.88
2025-01-22,Central,Beauty,943403.55,29,32531.16
2025-01-22,Central,Books,1665964.11,29,57447.04
2025-01-22,Central,Clothing,1601242.48,33,48522.5
2025-01-22,Central,Electronics,1510464.63,31,48724.67
2025-01-22,Central,Grocery,1488200.87,34,43770.61
2025-01-22,Central,Home & Kitchen,1646188.01,29,56765.1
2025-01-22,Central,Sports,1520529.04,27,56315.89
2025-01-22,Central,Toys,1463991.26,31,47225.52
2025-01-22,East,Beauty,1596135.07,28,57004.82
2025-01-22,East,Books,1597407.86,28,57050.28
2025-01-22,East,Clothing,1423089.83,26,54734.22
2025-01-22,East,Electronics,1409120.93,24,58713.37
2025-01-22,East,Grocery,1383511.66,28,49411.13
2025-01-22,East,Home & Kitchen,1408368.14,25,56334.73
2025-01-22,East,Sports,1230403.52,21,58590.64
2025-01-22,East,Toys,1484633.09,31,47891.39
2025-01-22,North,Beauty,1417414.15,25,56696.57
2025-01-22,North,Books,1300850.17,33,39419.7
2025-01-22,North,Clothing,1034721.46,26,39796.98
2025-01-22,North,Electronics,2101060.84,33,63668.51
2025-01-22,North,Grocery,1590912.13,31,51319.75
2025-01-22,North,Home & Kitchen,1403900.05,24,58495.84
2025-01-22,North,Sports,1867097.02,32,58346.78
2025-01-22,North,Toys,1905673.36,29,65712.87
2025-01-22,South,Beauty,1070250.9,28,38223.25
2025-01-22,South,Books,1585979.06,26,60999.19
2025-01-22,South,Clothing,1334508.52,27,49426.24
2025-01-22,South,Electronics,1599656.51,30,53321.88
2025-01-22,South,Grocery,1741884.28,38,45839.06
2025-01-22,South,Home & Kitchen,1658653.78,32,51832.93
2025-01-22,South,Sports,1649428.35,32,51544.64
2025-01-22,South,Toys,1445345.77,33,43798.36
2025-01-22,West,Beauty,1603106.65,30,53436.89
2025-01-22,West,Books,1354477.43,30,45149.25
2025-01-22,West,Clothing,1722991.52,26,66268.9
2025-01-22,West,Electronics,1249910.6,28,44639.66
2025-01-22,West,Grocery,2146390.84,33,65042.15
2025-01-22,West,Home & Kitchen,2424341.69,32,75760.68
2025-01-22,West,Sports,1719600.53,30,57320.02
2025-01-22,West,Toys,2311009.01,35,66028.83
2025-01-23,Central,Beauty,1899824.57,34,55877.19
2025-01-23,Central,Books,2025713.79,35,57877.54
2025-01-23,Central,Clothing,957259.88,24,39885.83
2025-01-23,Central,Electronics,1422021.83,27,52667.48
2025-01-23,Central,Grocery,1545162.39,33,46823.1
2025-01-23,Central,Home & Kitchen,1598675.49,26,61487.52
2025-01-23,Central,Sports,1139554.72,24,47481.45
2025-01-23,Central,Toys,1304287.54,29,44975.43
2025-01-23,East,Beauty,1395558.21,27,51687.34
2025-01-23,East,Books,1461843.56,29,50408.4
2025-01-23,East,Clothing,1187791.69,23,51643.12
2025-01-23,East,Electronics,1651614.91,25,66064.6
2025-01-23,East,Grocery,1375379.21,29,47426.87
2025-01-23,East,Home & Kitchen,1252816.32,26,48185.24
2025-01-23,East,Sports,1556741.59,32,48648.17
2025-01-23,East,Toys,1802037.04,30,60067.9
2025-01-23,North,Beauty,1106628.97,22,50301.32
2025-01-23,North,Books,1643289.66,30,54776.32
2025-01-23,North,Clothing,987729.64,23,42944.77
2025-01-23,North,Electronics,921144.36,14,65796.03
2025-01-23,North,Grocery,1725357.15,32,53917.41
2025-01-23,North,Home & Kitchen,1470515.98,31,47436.0
2025-01-23,North,Sports,1527196.14,29,52661.94
2025-01-23,North,Toys,1656152.32,31,53424.27
2025-01-23,South,Beauty,1180809.01,21,56229.0
2025-01-23,South,Books,1027332.61,28,36690.45
2025-01-23,South,Clothing,1016765.33,22,46216.61
2025-01-23,South,Electronics,1164966.99,26,44806.42
2025-01-23,South,Grocery,801930.21,19,42206.85
2025-01-23,South,Home & Kitchen,1001976.12,23,43564.18
2025-01-23,South,Sports,1873767.33,30,62458.91
2025-01-23,South,Toys,1602335.76,29,55252.96
2025-01-23,West,Beauty,1808681.88,33,54808.54
2025-01-23,West,Books,1536813.52,40,38420.34
2025-01-23,West,Clothing,1295529.56,33,39258.47
2025-01-23,West,Electronics,1572470.33,28,56159.65
2025-01-23,West,Grocery,1718027.55,37,46433.18
2025-01-23,West,Home & Kitchen,1845456.41,43,42917.59
2025-01-23,West,Sports,1513417.66,36,42039.38
2025-01-23,West,Toys,2322063.84,45,51601.42
2025-01-24,Central,Beauty,1326910.9,32,41465.97
2025-01-24,Central,Books,2226050.77,40,55651.27
2025-01-24,Central,Clothing,1581039.46,33,47910.29
2025-01-24,Central,Electronics,1489499.72,24,62062.49
2025-01-24,Central,Grocery,1341021.99,30,44700.73
2025-01-24,Central,Home & Kitchen,1841620.5,30,61387.35
2025-01-24,Central,Sports,1615532.13,31,52113.94
2025-01-24,Central,Toys,1308580.29,30,43619.34
2025-01-24,East,Beauty,1922537.59,35,54929.65
