sku_id,product_name,category,warehouse_id,stock_quantity,reorder_level,unit_cost,demand_30_day,stock_status,reorder_flag,inventory_value
SKU00228,User-centric heuristic knowledge user,Beauty,WH-BLR,1172.0,48.0,1074.4,172.0,overstock,NO,1259196.8
SKU00229,Distributed didactic encryption,Sports,WH-BLR,338.0,36.0,9080.03,206.0,overstock,NO,3069050.14
SKU00230,Devolved asymmetric monitoring,Toys,WH-CHE,1269.0,32.0,13768.91,188.0,overstock,NO,17472746.79
SKU00231,Robust empowering flexibility,Books,WH-BLR,1319.0,94.0,7784.37,191.0,overstock,NO,10267584.03
SKU00232,Enterprise-wide context-sensitive core,Grocery,WH-HYD,0.0,54.0,4118.09,247.0,stockout,YES,0.0
SKU00233,Upgradable disintermediate Graphic Interface,Beauty,WH-HYD,75.0,12.0,8756.12,202.0,overstock,NO,656709.0
SKU00234,Horizontal well-modulated flexibility,Beauty,WH-BLR,1254.0,93.0,4579.74,211.0,overstock,NO,5742993.96
SKU00235,Streamlined needs-based database,Sports,WH-HYD,1568.0,78.0,3378.69,248.0,overstock,NO,5297785.92
SKU00236,Digitized global encoding,Grocery,WH-HYD,1760.0,82.0,1572.64,208.0,overstock,NO,2767846.4
SKU00237,Programmable analyzing architecture,Home & Kitchen,WH-CHE,1699.0,44.0,10902.56,201.0,overstock,NO,18523449.44
SKU00238,Managed exuding attitude,Electronics,WH-MUM,1938.0,48.0,7328.81,176.0,overstock,NO,14203233.78
SKU00239,Right-sized maximized workforce,Beauty,WH-HYD,1215.0,69.0,3197.11,212.0,overstock,NO,3884488.65
SKU00240,Balanced web-enabled open architecture,Electronics,WH-DEL,224.0,52.0,9976.65,222.0,overstock,NO,2234769.6
SKU00241,Cross-platform systemic contingency,Sports,WH-MUM,1758.0,46.0,6962.04,194.0,overstock,NO,12239266.32
SKU00242,Open-source context-sensitive algorithm,Sports,WH-BLR,146.0,98.0,3643.86,194.0,healthy,NO,532003.56
SKU00243,Innovative holistic challenge,Grocery,WH-BLR,721.0,69.0,2045.7,154.0,overstock,NO,1474949.7
SKU00244,Phased even-keeled complexity,Beauty,WH-MUM,212.0,53.0,6049.3,228.0,overstock,NO,1282451.6
SKU00245,Robust non-volatile productivity,Grocery,WH-CHE,805.0,52.0,4669.86,218.0,overstock,NO,3759237.3
SKU00246,Multi-tiered neutral groupware,Beauty,WH-BLR,1268.0,29.0,7040.52,217.0,overstock,NO,8927379.36
SKU00247,Monitored 6thgeneration service-desk,Home & Kitchen,WH-BLR,1979.0,54.0,8069.28,169.0,overstock,NO,15969105.12
SKU00248,Right-sized system-worthy firmware,Electronics,WH-CHE,1380.0,54.0,12518.15,238.0,overstock,NO,17275047.0
SKU00249,Optimized 4thgeneration synergy,Sports,WH-CHE,741.0,22.0,12501.32,251.0,overstock,NO,9263478.12
SKU00250,Re-engineered actuating orchestration,Toys,WH-CHE,318.0,43.0,6066.66,203.0,overstock,NO,1929197.88
SKU00251,Digitized analyzing success,Clothing,WH-MUM,840.0,40.0,11661.59,198.0,overstock,NO,9795735.6
SKU00252,Assimilated real-time info-mediaries,Sports,WH-DEL,615.0,69.0,6688.39,245.0,overstock,NO,4113359.85
SKU00253,Proactive national instruction set,Sports,WH-HYD,1214.0,91.0,6036.69,149.0,overstock,NO,7328541.66
SKU00254,Decentralized motivating matrix,Sports,WH-CHE,1009.0,72.0,10956.52,164.0,overstock,NO,11055128.68
SKU00255,Managed context-sensitive forecast,Sports,WH-BLR,715.0,83.0,1911.06,257.0,overstock,NO,1366407.9
SKU00256,Synergized executive task-force,Electronics,WH-HYD,443.0,46.0,7797.11,170.0,overstock,NO,3454119.73
SKU00257,Advanced mobile concept,Toys,WH-DEL,945.0,34.0,604.34,130.0,overstock,NO,571101.3
SKU00258,Diverse holistic strategy,Toys,WH-HYD,159.0,54.0,1556.56,177.0,healthy,NO,247493.04
SKU00259,Intuitive web-enabled firmware,Electronics,WH-DEL,80.0,66.0,9902.85,176.0,healthy,NO,792228.0
SKU00260,Ergonomic asynchronous installation,Toys,WH-BLR,1619.0,83.0,6927.18,219.0,overstock,NO,11215104.42
SKU00261,Balanced solution-oriented task-force,Grocery,WH-CHE,1435.0,32.0,8167.79,151.0,overstock,NO,11720778.65
SKU00262,Quality-focused maximized software,Beauty,WH-HYD,200.0,100.0,4741.55,175.0,healthy,NO,948310.0
SKU00263,Versatile client-driven open system,Clothing,WH-CHE,747.0,40.0,11251.45,281.0,overstock,NO,8404833.15
SKU00264,Organic coherent superstructure,Toys,WH-MUM,1386.0,55.0,6705.29,185.0,overstock,NO,9293531.94
SKU00265,Customer-focused static attitude,Toys,WH-BLR,0.0,96.0,7327.77,236.0,stockout,YES,0.0
SKU00266,Integrated even-keeled orchestration,Toys,WH-HYD,118.0,26.0,729.86,257.0,overstock,NO,86123.48
SKU00267,Organic methodical superstructure,Books,WH-MUM,174.0,39.0,4087.85,230.0,overstock,NO,711285.9
SKU00268,Business-focused fresh-thinking functionalities,Clothing,WH-DEL,1253.0,19.0,11311.56,242.0,overstock,NO,14173384.68
SKU00269,Adaptive impactful project,Books,WH-BLR,958.0,31.0,754.57,248.0,overstock,NO,722878.06
SKU00270,Virtual fault-tolerant architecture,Sports,WH-HYD,464.0,61.0,14634.93,241.0,overstock,NO,6790607.52
SKU00271,Vision-oriented multimedia collaboration,Beauty,WH-CHE,1580.0,62.0,7222.77,219.0,overstock,NO,11411976.6
SKU00272,Sharable upward-trending application,Clothing,WH-CHE,548.0,12.0,14262.88,177.0,overstock,NO,7816058.24
SKU00273,Extended 4thgeneration interface,Electronics,WH-HYD,1872.0,96.0,9979.69,158.0,overstock,NO,18681979.68
SKU00274,Object-based uniform alliance,Beauty,WH-BLR,894.0,81.0,11623.98,241.0,overstock,NO,10391838.12
SKU00275,Persistent methodical support,Toys,WH-MUM,1051.0,53.0,12374.21,198.0,overstock,NO,13005294.71
SKU00276,Secured dynamic conglomeration,Toys,WH-HYD,1493.0,85.0,3597.4,202.0,overstock,NO,5370918.2
SKU00277,Up-sized reciprocal customer loyalty,Clothing,WH-CHE,1037.0,59.0,2165.28,222.0,overstock,NO,2245395.36
SKU00278,Optimized analyzing portal,Clothing,WH-MUM,258.0,35.0,1372.49,232.0,overstock,NO,354102.42
SKU00279,Managed high-level orchestration,Clothing,WH-MUM,1346.0,51.0,3994.62,207.0,overstock,NO,5376758.52
SKU00280,Front-line 3rdgeneration instruction set,Toys,WH-CHE,221.0,72.0,1285.0,176.0,overstock,NO,283985.0
SKU00281,Seamless 24hour protocol,Home & Kitchen,WH-CHE,1658.0,49.0,12651.38,184.0,overstock,NO,20975988.04
SKU00282,Reverse-engineered encompassing workforce,Beauty,WH-BLR,540.0,58.0,6800.0,314.0,overstock,NO,3672000.0
SKU00283,Cross-group fault-tolerant Graphical User Interfac,Books,WH-BLR,1405.0,45.0,2753.91,295.0,overstock,NO,3869243.55
SKU00284,Right-sized 3rdgeneration capacity,Clothing,WH-CHE,199.0,95.0,1685.16,262.0,healthy,NO,335346.84
SKU00285,Multi-channeled foreground benchmark,Clothing,WH-HYD,1886.0,34.0,3246.75,236.0,overstock,NO,6123370.5
SKU00286,Intuitive analyzing archive,Electronics,WH-DEL,295.0,36.0,10322.88,252.0,overstock,NO,3045249.6
SKU00287,Multi-lateral hybrid Internet solution,Clothing,WH-HYD,443.0,64.0,10365.75,187.0,overstock,NO,4592027.25
SKU00288,Ameliorated systematic data-warehouse,Sports,WH-BLR,1099.0,73.0,11715.83,149.0,overstock,NO,12875697.17
SKU00289,Re-contextualized intermediate extranet,Sports,WH-MUM,275.0,13.0,5760.93,171.0,overstock,NO,1584255.75
SKU00290,Public-key object-oriented challenge,Sports,WH-MUM,499.0,41.0,9945.04,222.0,overstock,NO,4962574.96
SKU00291,Devolved global benchmark,Sports,WH-DEL,1841.0,24.0,14622.92,202.0,overstock,NO,26920795.72
SKU00292,Operative regional pricing structure,Grocery,WH-HYD,424.0,11.0,2576.31,172.0,overstock,NO,1092355.44
SKU00293,Multi-tiered bi-directional strategy,Electronics,WH-HYD,1799.0,47.0,7646.97,190.0,overstock,NO,13756899.03
SKU00294,Multi-channeled even-keeled customer loyalty,Grocery,WH-DEL,1173.0,63.0,740.84,232.0,overstock,NO,869005.32
SKU00295,Enterprise-wide asymmetric projection,Toys,WH-MUM,1113.0,69.0,1670.69,226.0,overstock,NO,1859477.97
SKU00296,Object-based empowering function,Home & Kitchen,WH-DEL,764.0,71.0,11119.92,203.0,overstock,NO,8495618.88
SKU00297,Organic bottom-line challenge,Grocery,WH-HYD,134.0,33.0,10351.19,245.0,overstock,NO,1387059.46
SKU00298,Enhanced fresh-thinking matrices,Grocery,WH-CHE,0.0,77.0,2251.86,240.0,stockout,YES,0.0
SKU00299,Sharable next generation throughput,Toys,WH-BLR,1345.0,23.0,8435.67,165.0,overstock,NO,11345976.15
SKU00300,Re-contextualized full-range initiative,Toys,WH-DEL,455.0,38.0,12218.14,195.0,overstock,NO,5559253.7
SKU00301,Exclusive contextually-based success,Toys,WH-BLR,1340.0,61.0,12682.01,242.0,overstock,NO,16993893.4
SKU00302,Proactive human-resource secured line,Toys,WH-CHE,223.0,88.0,7035.66,137.0,healthy,NO,1568952.18
SKU00303,Advanced incremental application,Toys,WH-MUM,1470.0,87.0,603.22,245.0,overstock,NO,886733.4
SKU00304,Synergistic eco-centric pricing structure,Toys,WH-CHE,512.0,14.0,11780.18,234.0,overstock,NO,6031452.16
SKU00305,Phased real-time neural-net,Grocery,WH-BLR,469.0,26.0,9695.34,197.0,overstock,NO,4547114.46
SKU00306,Proactive exuding intranet,Clothing,WH-HYD,1220.0,97.0,10592.25,240.0,overstock,NO,12922545.0
SKU00307,Configurable coherent access,Clothing,WH-BLR,1510.0,81.0,8307.06,210.0,overstock,NO,12543660.6
SKU00308,Switchable 24hour Local Area Network,Clothing,WH-MUM,1115.0,84.0,2858.03,204.0,overstock,NO,3186703.45
SKU00309,Synergistic value-added application,Grocery,WH-BLR,946.0,32.0,14319.55,192.0,overstock,NO,13546294.3
SKU00310,Re-engineered cohesive attitude,Beauty,WH-CHE,137.0,41.0,13837.99,180.0,overstock,NO,1895804.63
SKU00311,Future-proofed client-driven flexibility,Toys,WH-BLR,1599.0,31.0,10942.95,271.0,overstock,NO,17497777.05
SKU00312,Focused global alliance,Electronics,WH-HYD,231.0,83.0,2151.91,178.0,healthy,NO,497091.21
SKU00313,Business-focused web-enabled access,Grocery,WH-CHE,565.0,11.0,5534.23,228.0,overstock,NO,3126839.95
SKU00314,Focused static pricing structure,Books,WH-CHE,753.0,39.0,3024.85,167.0,overstock,NO,2277712.05
SKU00315,Synergized leadingedge monitoring,Sports,WH-CHE,1718.0,91.0,2922.26,177.0,overstock,NO,5020442.68
SKU00316,Grass-roots didactic help-desk,Electronics,WH-MUM,918.0,51.0,6153.39,191.0,overstock,NO,5648812.02
SKU00317,Cross-platform secondary orchestration,Grocery,WH-BLR,1880.0,58.0,4706.9,262.0,overstock,NO,8848972.0
SKU00318,Distributed 5thgeneration task-force,Books,WH-BLR,1445.0,25.0,11583.75,155.0,overstock,NO,16738518.75
SKU00319,Inverse interactive matrices,Home & Kitchen,WH-DEL,623.0,21.0,11029.35,296.0,overstock,NO,6871285.05
SKU00320,Extended explicit help-desk,Books,WH-BLR,1170.0,57.0,2881.51,192.0,overstock,NO,3371366.7
SKU00321,Front-line human-resource time-frame,Grocery,WH-MUM,24.0,53.0,8515.61,210.0,below_reorder,YES,204374.64
SKU00322,Multi-tiered client-driven function,Grocery,WH-HYD,1902.0,20.0,1544.5,214.0,overstock,NO,2937639.0
SKU00323,Robust responsive capacity,Electronics,WH-HYD,707.0,74.0,2924.07,180.0,overstock,NO,2067317.49
SKU00324,Multi-channeled web-enabled hub,Electronics,WH-DEL,621.0,26.0,13404.11,175.0,overstock,NO,8323952.31
SKU00325,Open-source optimal benchmark,Toys,WH-HYD,190.0,42.0,121.95,181.0,overstock,NO,23170.5
SKU00326,Right-sized upward-trending leverage,Books,WH-CHE,1292.0,85.0,11423.45,226.0,overstock,NO,14759097.4
SKU00327,Optimized local customer loyalty,Books,WH-CHE,788.0,43.0,3624.06,221.0,overstock,NO,2855759.28
SKU00328,Universal non-volatile pricing structure,Grocery,WH-HYD,826.0,69.0,11471.26,143.0,overstock,NO,9475260.76
SKU00329,Integrated national hierarchy,Electronics,WH-MUM,573.0,49.0,190.38,268.0,overstock,NO,109087.74
SKU00330,Robust intangible installation,Grocery,WH-MUM,1368.0,20.0,10161.02,184.0,overstock,NO,13900275.36
SKU00331,Compatible systematic database,Grocery,WH-MUM,0.0,38.0,11416.55,176.0,stockout,YES,0.0
SKU00332,Focused regional protocol,Sports,WH-HYD,860.0,52.0,8723.15,220.0,overstock,NO,7501909.0
SKU00333,Face-to-face systemic focus group,Sports,WH-DEL,696.0,10.0,14918.45,237.0,overstock,NO,10383241.2
SKU00334,Mandatory multi-tasking success,Sports,WH-DEL,1758.0,85.0,13458.73,186.0,overstock,NO,23660447.34
SKU00335,Polarized zero administration secured line,Grocery,WH-DEL,444.0,79.0,10894.16,255.0,overstock,NO,4837007.04
SKU00336,Managed holistic structure,Beauty,WH-BLR,1754.0,47.0,5835.9,290.0,overstock,NO,10236168.6
SKU00337,Fundamental tertiary model,Grocery,WH-CHE,1217.0,56.0,819.39,184.0,overstock,NO,997197.63
SKU00338,Mandatory homogeneous product,Sports,WH-DEL,846.0,23.0,12051.06,226.0,overstock,NO,10195196.76
SKU00339,Implemented secondary artificial intelligence,Electronics,WH-HYD,1179.0,60.0,7287.55,225.0,overstock,NO,8592021.45
SKU00340,Customizable fault-tolerant support,Grocery,WH-BLR,1379.0,63.0,5462.76,299.0,overstock,NO,7533146.04
SKU00341,Synchronized executive installation,Grocery,WH-HYD,1157.0,29.0,2290.38,230.0,overstock,NO,2649969.66
SKU00342,Integrated impactful strategy,Toys,WH-BLR,430.0,74.0,10262.7,167.0,overstock,NO,4412961.0
SKU00343,Open-source contextually-based orchestration,Sports,WH-DEL,1393.0,36.0,14151.94,253.0,overstock,NO,19713652.42
SKU00344,Customer-focused executive project,Electronics,WH-HYD,528.0,77.0,9152.38,173.0,overstock,NO,4832456.64
SKU00345,Phased motivating Local Area Network,Toys,WH-HYD,888.0,85.0,220.55,200.0,overstock,NO,195848.4
SKU00346,Progressive well-modulated open system,Home & Kitchen,WH-HYD,1953.0,18.0,13836.43,269.0,overstock,NO,27022547.79
SKU00347,Business-focused zero administration migration,Home & Kitchen,WH-CHE,1601.0,70.0,13975.75,288.0,overstock,NO,22375175.75
SKU00348,Stand-alone multimedia project,Grocery,WH-HYD,1823.0,66.0,13253.12,245.0,overstock,NO,24160437.76
SKU00349,Extended methodical pricing structure,Beauty,WH-MUM,1550.0,82.0,7052.39,200.0,overstock,NO,10931204.5
SKU00350,Organic modular array,Toys,WH-HYD,456.0,69.0,2207.51,182.0,overstock,NO,1006624.56
SKU00351,Progressive attitude-oriented architecture,Home & Kitchen,WH-HYD,1654.0,18.0,13196.16,159.0,overstock,NO,21826448.64
SKU00352,Innovative real-time secured line,Electronics,WH-MUM,1555.0,55.0,14197.97,228.0,overstock,NO,22077843.35
SKU00353,Open-architected asynchronous migration,Home & Kitchen,WH-MUM,859.0,33.0,8330.78,231.0,overstock,NO,7156140.02
SKU00354,Cross-group background structure,Toys,WH-MUM,1845.0,46.0,8117.61,210.0,overstock,NO,14976990.45
SKU00355,Inverse real-time application,Home & Kitchen,WH-MUM,1401.0,16.0,3515.83,183.0,overstock,NO,4925677.83
SKU00356,Mandatory regional system engine,Books,WH-MUM,1902.0,42.0,9270.9,231.0,overstock,NO,17633251.8
SKU00357,Secured even-keeled knowledge user,Toys,WH-DEL,821.0,58.0,387.24,147.0,overstock,NO,317924.04
SKU00358,Organic encompassing functionalities,Sports,WH-DEL,1392.0,61.0,10630.38,305.0,overstock,NO,14797488.96
SKU00359,Cloned impactful model,Beauty,WH-BLR,390.0,66.0,9832.77,173.0,overstock,NO,3834780.3
SKU00360,Focused stable help-desk,Toys,WH-CHE,287.0,49.0,4880.62,226.0,overstock,NO,1400737.94
SKU00361,Cross-group leadingedge project,Home & Kitchen,WH-HYD,496.0,16.0,7612.43,203.0,overstock,NO,3775765.28
SKU00362,Fully-configurable dynamic budgetary management,Toys,WH-BLR,542.0,77.0,12929.21,185.0,overstock,NO,7007631.82
SKU00363,Customer-focused leadingedge ability,Beauty,WH-BLR,980.0,41.0,4344.66,264.0,overstock,NO,4257766.8
SKU00364,Synchronized clear-thinking access,Clothing,WH-CHE,0.0,11.0,14429.61,272.0,stockout,YES,0.0
SKU00365,Switchable demand-driven website,Home & Kitchen,WH-BLR,1972.0,28.0,5463.54,239.0,overstock,NO,10774100.88
SKU00366,Upgradable fault-tolerant firmware,Electronics,WH-HYD,1995.0,62.0,4893.55,266.0,overstock,NO,9762632.25
SKU00367,Advanced asymmetric installation,Home & Kitchen,WH-DEL,1639.0,71.0,5509.19,224.0,overstock,NO,9029562.41
SKU00368,Reactive dedicated circuit,Toys,WH-HYD,1305.0,79.0,8282.2,263.0,overstock,NO,10808271.0
SKU00369,Extended 4thgeneration contingency,Electronics,WH-MUM,86.0,85.0,10197.1,218.0,healthy,NO,876950.6
SKU00370,Cross-group global matrix,Home & Kitchen,WH-DEL,1818.0,71.0,1879.03,189.0,overstock,NO,3416076.54
SKU00371,Total scalable customer loyalty,Clothing,WH-BLR,1468.0,81.0,9340.41,158.0,overstock,NO,13711721.88
SKU00372,Multi-tiered transitional budgetary management,Toys,WH-CHE,1948.0,83.0,13841.43,251.0,overstock,NO,26963105.64
SKU00373,Realigned disintermediate time-frame,Grocery,WH-HYD,1590.0,30.0,8509.61,209.0,overstock,NO,13530279.9
SKU00374,Multi-lateral dynamic algorithm,Grocery,WH-DEL,1633.0,42.0,3084.59,211.0,overstock,NO,5037135.47
SKU00375,Expanded tertiary migration,Sports,WH-HYD,1632.0,32.0,8532.39,256.0,overstock,NO,13924860.48
SKU00376,Persevering mission-critical neural-net,Clothing,WH-CHE,1365.0,60.0,7134.65,268.0,overstock,NO,9738797.25
SKU00377,Inverse zero-defect leverage,Sports,WH-MUM,17.0,34.0,1767.09,207.0,below_reorder,YES,30040.53
SKU00378,Seamless leadingedge concept,Electronics,WH-BLR,39.0,20.0,7091.56,167.0,healthy,NO,276570.84
SKU00379,Phased stable adapter,Home & Kitchen,WH-BLR,639.0,97.0,7929.71,236.0,overstock,NO,5067084.69
SKU00380,Progressive system-worthy application,Home & Kitchen,WH-MUM,301.0,100.0,14088.0,174.0,overstock,NO,4240488.0
SKU00381,Function-based coherent extranet,Electronics,WH-HYD,1817.0,56.0,1279.92,245.0,overstock,NO,2325614.64
SKU00382,Quality-focused user-facing emulation,Beauty,WH-HYD,136.0,45.0,14209.38,218.0,overstock,NO,1932475.68
SKU00383,Re-contextualized bi-directional contingency,Grocery,WH-DEL,1348.0,17.0,9311.73,238.0,overstock,NO,12552212.04
SKU00384,User-friendly background groupware,Toys,WH-HYD,1790.0,50.0,6255.03,255.0,overstock,NO,11196503.7
SKU00385,Proactive national ability,Electronics,WH-MUM,728.0,61.0,11709.79,195.0,overstock,NO,8524727.12
SKU00386,Customer-focused uniform firmware,Grocery,WH-DEL,349.0,39.0,3830.29,216.0,overstock,NO,1336771.21
SKU00387,Polarized bottom-line database,Electronics,WH-BLR,1860.0,47.0,7245.16,260.0,overstock,NO,13475997.6
SKU00388,Down-sized systematic interface,Books,WH-BLR,1173.0,74.0,3064.86,210.0,overstock,NO,3595080.78
SKU00389,Devolved logistical productivity,Home & Kitchen,WH-CHE,1410.0,37.0,13536.2,193.0,overstock,NO,19086042.0
SKU00390,Face-to-face 24hour architecture,Electronics,WH-DEL,1629.0,43.0,6422.36,236.0,overstock,NO,10462024.44
SKU00391,Assimilated regional focus group,Grocery,WH-MUM,314.0,27.0,14668.46,196.0,overstock,NO,4605896.44
SKU00392,Versatile dedicated firmware,Grocery,WH-CHE,1518.0,53.0,1178.39,238.0,overstock,NO,1788796.02
SKU00393,Public-key regional pricing structure,Clothing,WH-DEL,942.0,22.0,9333.36,263.0,overstock,NO,8792025.12
SKU00394,Mandatory bifurcated hierarchy,Electronics,WH-HYD,1158.0,73.0,10849.38,281.0,overstock,NO,12563582.04
SKU00395,Adaptive multi-state database,Grocery,WH-CHE,56.0,26.0,10056.18,252.0,healthy,NO,563146.08
SKU00396,Profit-focused needs-based neural-net,Clothing,WH-DEL,94.0,81.0,8593.29,232.0,healthy,NO,807769.26
SKU00397,Progressive clear-thinking concept,Beauty,WH-MUM,0.0,82.0,1938.6,225.0,stockout,YES,0.0
SKU00398,Automated non-volatile adapter,Electronics,WH-MUM,1178.0,71.0,12478.54,129.0,overstock,NO,14699720.12
SKU00399,Grass-roots modular circuit,Beauty,WH-DEL,1215.0,53.0,7607.54,169.0,overstock,NO,9243161.1
SKU00400,Persistent logistical synergy,Beauty,WH-DEL,1660.0,19.0,13721.56,151.0,overstock,NO,22777789.6
SKU00401,Optional hybrid superstructure,Books,WH-HYD,1322.0,20.0,12040.98,205.0,overstock,NO,15918175.56
SKU00402,Enhanced dedicated budgetary management,Home & Kitchen,WH-HYD,1851.0,52.0,14605.25,209.0,overstock,NO,27034317.75
SKU00403,Sharable asymmetric time-frame,Sports,WH-BLR,226.0,33.0,10455.07,278.0,overstock,NO,2362845.82
SKU00404,Object-based optimizing workforce,Grocery,WH-HYD,1193.0,30.0,12409.55,150.0,overstock,NO,14804593.15
SKU00405,Balanced cohesive array,Home & Kitchen,WH-CHE,163.0,79.0,5220.11,233.0,healthy,NO,850877.93
SKU00406,Optional hybrid hardware,Clothing,WH-CHE,1337.0,70.0,2708.37,202.0,overstock,NO,3621090.69
SKU00407,Optimized contextually-based moratorium,Books,WH-HYD,1322.0,100.0,11407.89,234.0,overstock,NO,15081230.58
SKU00408,Proactive 24hour concept,Grocery,WH-BLR,1539.0,48.0,2619.17,195.0,overstock,NO,4030902.63
SKU00409,Grass-roots real-time process improvement,Sports,WH-BLR,1809.0,48.0,3003.42,261.0,overstock,NO,5433186.78
SKU00410,Realigned high-level support,Grocery,WH-CHE,337.0,58.0,7807.44,180.0,overstock,NO,2631107.28
SKU00411,Self-enabling coherent ability,Grocery,WH-HYD,1851.0,49.0,1699.25,207.0,overstock,NO,3145311.75
SKU00412,Optional responsive knowledge user,Electronics,WH-CHE,1256.0,16.0,12532.02,199.0,overstock,NO,15740217.12
SKU00413,Horizontal 24/7 orchestration,Sports,WH-DEL,1325.0,92.0,13925.03,319.0,overstock,NO,18450664.75
SKU00414,Persevering multi-state concept,Home & Kitchen,WH-HYD,1190.0,16.0,4430.52,200.0,overstock,NO,5272318.8
SKU00415,Decentralized client-driven flexibility,Electronics,WH-BLR,1162.0,11.0,10828.88,210.0,overstock,NO,12583158.56
SKU00416,Polarized grid-enabled database,Clothing,WH-HYD,725.0,39.0,6313.31,207.0,overstock,NO,4577149.75
SKU00417,Multi-layered logistical capability,Toys,WH-MUM,1800.0,61.0,1955.3,211.0,overstock,NO,3519540.0
